gene_selected;gene_evaluated;corr;pvalue;rank;is_on_pathway
GART;GART;1;0;1;1
GART;PAICS;0.8357685385944558;1.3994723327207264e-249;2;1
GART;MTHFD1;0.8305428402724535;1.0527168142140681e-243;3;1
GART;PFAS;0.8200228038610631;1.8353288768592636e-232;4;1
GART;ATIC;0.8138499189241203;3.3332104314891704e-226;5;1
GART;PPAT;0.7912798759100206;3.631225056702279e-205;6;1
GART;FPGS;0.7104087326125703;4.2811290201710145e-147;7;1
GART;ADSL;0.7005658423205525;2.1982103613464512e-141;8;1
GART;DHODH;0.6487303908116515;8.42614814074376e-115;9;0
GART;SDHB;0.6396059878366211;1.1939870817567485e-110;10;0
GART;ADSS2;0.6329795481519809;1.0107059522182864e-107;11;0
GART;NAMPT;0.6299826584004401;2.0199915773534777e-106;12;0
GART;TFRC;0.6279521023840892;1.5085733854904198e-105;13;0
GART;UMPS;0.6211213946785249;1.1721506527172793e-102;14;0
GART;CAD;0.6094361435059269;7.096142835088866e-98;15;0
GART;PPCDC;0.6013402063186201;1.1192155904241272e-94;16;0
GART;GMPS;0.5972745725835119;4.174169266936051e-93;17;0
GART;SDHA;0.5889224693300844;6.020223066150868e-90;18;0
GART;DHFR;0.5722162949932199;6.750310755151663e-84;19;0
GART;RFK;0,56597524;1.0032685911179572e-81;20;0
GART;RPIA;0.5613832805686114;3.717102385112269e-80;21;0
GART;DLST;0.5608321514376762;5.712736482337008e-80;22;0
GART;OGDH;0.5577935504618742;6.020032510976607e-79;23;0
GART;IMPDH2;0.5540630525119461;1.0492395893744347e-77;24;0
GART;CTPS1;0.5486412959375608;6.268086010646816e-76;25;0
GART;AHCY;0.5469160469899133;2.267555912819015e-75;26;0
GART;AP2M1;0.5448862858015402;1.0195149602755803e-74;27;0
GART;TRPM7;0.5032347531229889;2.9472339761639053e-62;28;0
GART;PPCS;0,484447693;3.540934946582201e-57;29;0
GART;GFPT1;0.47755025093014386;2.168388104524163e-55;30;0
GART;TKT;0.4688880886789819;3.3365476618528494e-53;31;0
GART;BCS1L;0.46691341531189484;1.030783429664438e-52;32;0
GART;IPPK;0.45941136941277905;7.002836100057135e-51;33;0
GART;MTR;0.4575851889621483;1.924829299421264e-50;34;0
GART;SLC4A7;0.45616854118261485;4.199578213526172e-50;35;0
GART;FH;0.45613956110022363;4.26697485495277e-50;36;0
GART;PGM3;0.45129925477272964;5.965978734076788e-49;37;0
GART;SDHC;0.4505583067148375;8.900637211428937e-49;38;0
GART;AP2S1;0.45053354792657546;9.020263230652967e-49;39;0
GART;SLC7A1;0.44500010626394526;1.7343852364976685e-47;40;0
GART;UQCRB;0.44243224958545413;6.713838254208205e-47;41;0
GART;UQCRC1;0.44167137002580176;1.0004238386926527e-46;42;0
GART;NMNAT1;0.43899325530163136;4.039848826072064e-46;43;0
GART;DLD;0.43866781517623205;4.782538012643094e-46;44;0
GART;SLC20A1;0.43333780394805593;7.392036220088127e-45;45;0
GART;ITPK1;0.4260783983554008;2.8479251973008495e-43;46;0
GART;ALAD;0.4233534614153752;1.0961262676888113e-42;47;0
GART;GCLC;0.4212232056132307;3.116928811051988e-42;48;0
GART;PGD;0.42101783001096865;3.445971609798593e-42;49;0
GART;UQCRC2;0.41754741625995034;1.8588960283136607e-41;50;0
GART;ALAS1;0.4150489492818821;6.179013995736943e-41;51;0
GART;UROD;0.4081252486705308;1.6356463283276257e-39;52;0
GART;TLN1;-0,398283495;1.5110670602143034e-37;53;0
GART;DCPS;0.39644359197308643;3.4631349536886714e-37;54;0
GART;FDPS;0.3889097386750456;9.790390303155896e-36;55;0
GART;TPK1;0,387787178;1.5989826060465603e-35;56;0
GART;YRDC;0.3869593888821626;2.2930631030188694e-35;57;0
GART;TYMS;0.3856558477129648;4.037078307825661e-35;58;0
GART;UROS;0.38435220353964783;7.089752184440287e-35;59;0
GART;COX16;0.3828752705559432;1.3377387892058686e-34;60;0
GART;UQCR10;0.3807008158342094;3.3866598558764508e-34;61;0
GART;DTYMK;0.3778801651651429;1.1182113729247098e-33;62;0
GART;CYC1;0.37726637744331215;1.4478799208523326e-33;63;0
GART;CAB39;0.3745502277995677;4.5123406540001914e-33;64;0
GART;UQCRFS1;0,372866745;9.078878082084793e-33;65;0
GART;LIPT1;0.3701093113004885;2.8281260989678046e-32;66;0
GART;FECH;0.3653292196595645;1.9754395191692046e-31;67;0
GART;COASY;0.3646826684154262;2.5630324659217736e-31;68;0
GART;CYCS;0.36377776817759594;3.686369787094906e-31;69;0
GART;FERMT2;-0,363695496;3.809998698240179e-31;70;0
GART;ACLY;0.36246856635778874;6.22404609898247e-31;71;0
GART;CCDC32;0.3573974651551765;4.626456657004342e-30;72;0
GART;LIAS;0,356899197;5.623414136696488e-30;73;0
GART;COA6;0.3568281523136163;5.781918261420245e-30;74;0
GART;ACO2;0.35451053022830387;1.4262710447494165e-29;75;0
GART;COX6C;0,35197599;3.7959345627588056e-29;76;0
GART;GSS;0.3516836507071166;4.2472115674119313e-29;77;0
GART;GNPNAT1;0.3466111388640968;2.9272411876659987e-28;78;0
GART;MVD;0.3462815767745334;3.314334591299091e-28;79;0
GART;COX10;0.3459847623173924;3.706119423137039e-28;80;0
GART;FARS2;0.34510381014430047;5.159761494627062e-28;81;0
GART;AMD1;0.3442279625358616;7.162292227411285e-28;82;0
GART;FLVCR1;0.34400859648185206;7.774140820454659e-28;83;0
GART;MRPS17;0.3401460082404743;3.2573366107605286e-27;84;0
GART;PDXK;0.34012484211053473;3.282827773702649e-27;85;0
GART;COX5B;0.34007276092013716;3.346395071939117e-27;86;0
GART;GFM1;0.34004671947843434;3.3786352498081074e-27;87;0
GART;PMM2;0.33965870967840484;3.897069462215735e-27;88;0
GART;MRPS2;0.33921060646474827;4.5943843601188065e-27;89;0
GART;COX6B1;0.3383838556267691;6.220385556980234e-27;90;0
GART;UGP2;0.3332509040399488;3.9986902212893367e-26;91;0
GART;WDR20;0.32789090824946926;2.6887862732861084e-25;92;0
GART;MRPS14;0.32602065495087323;5.18179589379539e-25;93;0
GART;RAB10;0.3258910512432289;5.421895610615254e-25;94;0
GART;PMVK;0.3257456697740922;5.704339410348599e-25;95;0
GART;MRPS6;0.32411667086280205;1.005781611256067e-24;96;0
GART;GLS;0.3235971832376937;1.2042938737342667e-24;97;0
GART;MRPS16;0.32162102105597035;2.381926418905272e-24;98;0
GART;TMX2;0.31902637790446126;5.787503957424196e-24;99;0
GART;COA7;0.3182482017725191;7.540374884524242e-24;100;0
GART;CMTR2;0.3177323656119603;8.981984857216004e-24;101;0
GART;TWNK;0.3174131882560705;1.0007157901647351e-23;102;0
GART;HCCS;0.3161821572866575;1.5164053615700094e-23;103;0
GART;IREB2;0.31488066290814853;2.348201268762867e-23;104;0
GART;DHFR2;0.31323849193885644;4.064695822525145e-23;105;0
GART;MRPL47;0.31192858184985084;6.281130356504802e-23;106;0
GART;LARS2;0,311908646;6.322765276879196e-23;107;0
GART;RABIF;0.3107381088679361;9.310929205044662e-23;108;0
GART;TADA1;0.31053829376420267;9.945132461716265e-23;109;0
GART;AZIN1;0.3099758170319687;1.196880299580223e-22;110;0
GART;COA5;0.30778656892766987;2.4517936022140446e-22;111;0
GART;VARS2;0.30733652818906926;2.8390932961106914e-22;112;0
GART;DARS2;0.3048493981723594;6.356214139660478e-22;113;0
GART;PET117;0.30428097279898725;7.633460121324859e-22;114;0
GART;COX4I1;0.30381426936831424;8.869154880366612e-22;115;0
GART;MRPS24;0.30374434323436095;9.070580733705102e-22;116;0
GART;SMARCD1;0.30081873865773845;2.3083792998360367e-21;117;0
GART;IKZF1;0.30053926162171085;2.522424618524059e-21;118;0
GART;COQ4;0.29975961034034226;3.22871037405912e-21;119;0
GART;TAFAZZIN;0.29975049978900314;3.2380232154517857e-21;120;0
GART;PPP6C;0.29971265309004563;3.2769950962929005e-21;121;0
GART;SCO2;0.2996402380675399;3.35285856149736e-21;122;0
GART;PICALM;0.2995498012643473;3.450041514730033e-21;123;0
GART;SSBP1;0.2986896465075843;4.525105376062399e-21;124;0
GART;GCSH;0.29864777447316093;4.585146570969088e-21;125;0
GART;SLC5A3;0.2985683723800692;4.7011713061122874e-21;126;0
GART;MRPL23;0.29814373041251396;5.372663203265337e-21;127;0
GART;EARS2;0.2978634843350032;5.8668277759160856e-21;128;0
GART;HSD17B10;0.2972634257306875;7.080832987027605e-21;129;0
GART;PGP;0.2962572924891673;9.69634782041377e-21;130;0
GART;SLC25A26;0.2950442335408725;1.4141338299724994e-20;131;0
GART;SCO1;0.2949396345314111;1.4607802346167216e-20;132;0
GART;WDR7;0.29337579505535666;2.3692558540249025e-20;133;0
GART;MRPS25;0.29200959402739857;3.606046447799076e-20;134;0
GART;DNM2;0.2920033351561263;3.612973200064505e-20;135;0
GART;BRD9;0.2916797211872623;3.9895919819974856e-20;136;0
GART;QRSL1;0.2912604772672689;4.5356057336737063e-20;137;0
GART;USP19;-0,291024605;4.8745646221922294e-20;138;0
GART;MRPL39;0.2908534299047211;5.136087678877801e-20;139;0
GART;MTHFD2;0.29058003312566977;5.58278401963788e-20;140;0
GART;SUPT20H;0.2905385986082772;5.653747880689611e-20;141;0
GART;MRPL43;0.29028096862619485;6.11539187782821e-20;142;0
GART;EMC6;0.28958224869589627;7.563060935394742e-20;143;0
GART;MRPL13;0.28750503516692993;1.417407089798232e-19;144;0
GART;NARS2;0.28639814049473467;1.9766686934397e-19;145;0
GART;NCKAP1;-0,286356271;2.001634524426934e-19;146;0
GART;MYB;0.2858815497754506;2.3074054812986597e-19;147;0
GART;MRPS33;0.2856688579019722;2.4589340280877054e-19;148;0
GART;ISCA1;0.28557374153892673;2.5298353836564913e-19;149;0
GART;PDSS1;0.2852169376335923;2.814235724681401e-19;150;0
GART;SDHD;0,284907698;3.086078321822271e-19;151;0
GART;MPI;0,284696144;3.2868075738139507e-19;152;0
GART;TAF5L;0.28371803570334203;4.395429756480756e-19;153;0
GART;SUPT7L;0.28369272755932134;4.428542153032322e-19;154;0
GART;ITGAV;-0,282654919;6.020498070409742e-19;155;0
GART;HARS2;0.28264110232805356;6.045109767981665e-19;156;0
GART;PEDS1;0.28245384967501524;6.388624636928696e-19;157;0
GART;PTK2;-0,282378954;6.531347409193648e-19;158;0
GART;SARS2;0.2819983631665492;7.306647206103997e-19;159;0
GART;MED24;0,281410461;8.686021498402616e-19;160;0
GART;MRPS10;0.2806294167630652;1.0922424475009332e-18;161;0
GART;MRPL20;0.28033886859583246;1.1891905566308228e-18;162;0
GART;MRPL17;0.2797282107944739;1.4214484232964808e-18;163;0
GART;N6AMT1;0.2794725944467569;1.5314613474923084e-18;164;0
GART;RARS2;0.27930576679895686;1.6077452437209337e-18;165;0
GART;AARS2;0.27900583282055813;1.7544302139608633e-18;166;0
GART;ATP1B3;0.2789920431030563;1.7614824862996026e-18;167;0
GART;TMEM208;0.2787886689655384;1.868795398591672e-18;168;0
GART;DOT1L;0.27786020050221777;2.4464877188675565e-18;169;0
GART;MRPL55;0.27695480514940296;3.1782517097299607e-18;170;0
GART;WDR81;0,27644966;3.676294887101873e-18;171;0
GART;PFDN5;-0,275030893;5.524266692047231e-18;172;0
GART;DAP3;0.27490273783000974;5.7305928494288276e-18;173;0
GART;TADA2B;0.2745746785281174;6.2939983342385875e-18;174;0
GART;SLC25A32;0.2736858732026706;8.109425283449754e-18;175;0
GART;TFB2M;0.2735133536741228;8.517393675378171e-18;176;0
GART;MBNL1;0.2733155982729453;9.009957827836597e-18;177;0
GART;MED12;0.27314318791707554;9.462223316906372e-18;178;0
GART;PDCD10;0.27224555212741813;1.2203641722253521e-17;179;0
GART;PRORP;0.27181903374886096;1.37672779611778e-17;180;0
GART;VCL;-0,271101519;1.685462710926176e-17;181;0
GART;RTTN;0.2698436575995142;2.3995522127203223e-17;182;0
GART;RSU1;-0,268419602;3.571396184667024e-17;183;0
GART;COX19;0.2679829885660416;4.032584310503585e-17;184;0
GART;TMEM199;0.2676595925597957;4.4115294981040374e-17;185;0
GART;MTG2;0.2674362898775184;4.6934413747770524e-17;186;0
GART;MED16;0.2673763146568931;4.772133169768358e-17;187;0
GART;PDSS2;0.2670133727768466;5.276824968029825e-17;188;0
GART;GET3;0.2667856038579978;5.620022786888886e-17;189;0
GART;EIF5A;0.2666748658648399;5.794730464519992e-17;190;0
GART;EZH2;0.2665737968979972;5.958845452942537e-17;191;0
GART;POLRMT;0.2662930179467195;6.439173561984078e-17;192;0
GART;COQ3;0.2652493955440711;8.582631821425362e-17;193;0
GART;RPE65;-0,264713152;9.943224538666663e-17;194;0
GART;TPI1;0.2644740767314269;1.061627786931515e-16;195;0
GART;IPMK;0.2639568514178614;1.2229611501492835e-16;196;0
GART;COX7B;0.26241970444920687;1.8587130367106915e-16;197;0
GART;CENPE;-0,262336993;1.9009076104036819e-16;198;0
GART;ARHGAP45;0.26231254883790567;1.9135569628413902e-16;199;0
GART;MRPL16;0.26230668298654103;1.9166047512622315e-16;200;0
GART;COX15;0.2622332987033745;1.955140051868804e-16;201;0
GART;DNLZ;0,261966935;2.1015275155378806e-16;202;0
GART;COX7C;0.26159521763716714;2.3239958742958126e-16;203;0
GART;CARS2;0.2613771274210883;2.4651446927717895e-16;204;0
GART;SEC14L1;0.2611895741511454;2.59325299688818e-16;205;0
GART;TRIO;-0,260997994;2.7308732859934695e-16;206;0
GART;JUN;-0,260635784;3.010986675041517e-16;207;0
GART;MRPL37;0.2594715859738016;4.1168679808077914e-16;208;0
GART;YARS2;0.25902329479729774;4.641946885470756e-16;209;0
GART;MRPL45;0.2589531890340461;4.729812293230269e-16;210;0
GART;MRPS15;0,258504971;5.331537842514402e-16;211;0
GART;DLG5;-0,257961333;6.16308762465845e-16;212;0
GART;SGF29;0.25765956066402457;6.678452314382718e-16;213;0
GART;CBFB;0.2571301042661348;7.687023956536514e-16;214;0
GART;MRPL28;0.2567892619078935;8.414080597709705e-16;215;0
GART;MICOS10;0.2565287254367079;9.015062802488357e-16;216;0
GART;VMA21;0.2561083769568797;1.0074841757142303e-15;217;0
GART;CCNA2;-0,255312953;1.242618625831944e-15;218;0
GART;SLC25A3;0.2551539989825992;1.2957021031820753e-15;219;0
GART;ADIPOR2;0.2550139110413431;1.344329620685934e-15;220;0
GART;GPR61;-0,254946155;1.3684887539658691e-15;221;0
GART;SUPV3L1;0.2545927651156919;1.501584089781497e-15;222;0
GART;GMPPB;0.2545749889838193;1.5086052142787267e-15;223;0
GART;GATB;0.25448555079333135;1.5444238497448337e-15;224;0
GART;RPE;0.2540146548155804;1.7472561121212003e-15;225;0
GART;MED15;0.25371054851032787;1.8919375779247028e-15;226;0
GART;MFN2;0.2527504799593561;2.4304231164330976e-15;227;0
GART;TRMT10C;0.25270241710308594;2.4610213647317515e-15;228;0
GART;CHCHD3;0.25267057691116857;2.481500015877145e-15;229;0
GART;KLC2;-0,252569513;2.5476174818912986e-15;230;0
GART;PRELID3B;0.25229447901801116;2.736444904909158e-15;231;0
GART;KIF2C;-0,252055386;2.9117289403038987e-15;232;0
GART;MED23;0.2517330788749732;3.165593158317583e-15;233;0
GART;MRPL22;0.25150861712401484;3.355118094507414e-15;234;0
GART;KEAP1;0.25059514152512874;4.24835160088375e-15;235;0
GART;COQ6;0.25059289103014926;4.250817901267371e-15;236;0
GART;BCL2;0.2503177967739498;4.563135719057715e-15;237;0
GART;CDCA5;-0,249618647;5.461983951546265e-15;238;0
GART;ILK;-0,249404168;5.771079261652236e-15;239;0
GART;MRPS12;0.24923284554690117;6.030273334366865e-15;240;0
GART;NDUFS7;0.24918815908490857;6.099739676581012e-15;241;0
GART;HMBS;0.24793881337628138;8.394324908488199e-15;242;0
GART;GALE;0.24653635399873078;1.198789675843374e-14;243;0
GART;MRPL21;0.24647038085514633;1.2189873516821839e-14;244;0
GART;POLG;0.24646034638859224;1.2220885528479255e-14;245;0
GART;SLC3A2;0.24630403419744581;1.2714103798647354e-14;246;0
GART;GADD45GIP1;0.24620127340707348;1.3048948552366026e-14;247;0
GART;MRPL40;0.2457306438330494;1.4696536585182556e-14;248;0
GART;MRPL12;0.24553298897400014;1.5447927851881782e-14;249;0
GART;MRPL33;0.2454460435776142;1.579028594236474e-14;250;0
GART;MVK;0.2453936641471696;1.60001222766331e-14;251;0
GART;TRUB2;0.24533695733526967;1.6230382697894118e-14;252;0
GART;ANKH;0.24530770453874107;1.635043441422632e-14;253;0
GART;MBTPS1;0.24460562367086805;1.950824717359221e-14;254;0
GART;SLC25A51;0.24454964665594953;1.978437393653082e-14;255;0
GART;ACOXL;-0,244233391;2.1418050394026044e-14;256;0
GART;MRPL52;0.24374825031260908;2.4184865074555515e-14;257;0
GART;TAF6L;0.24271860188124417;3.127143508204987e-14;258;0
GART;XYLT2;-0,242545164;3.265096686424234e-14;259;0
GART;MTG1;0.2425267531078956;3.280086975215576e-14;260;0
GART;MEMO1;-0,242235076;3.5267880644001065e-14;261;0
GART;CCDC47;0.2418263940326679;3.903349744437143e-14;262;0
GART;MRPS22;0.2418184827247272;3.911015585115657e-14;263;0
GART;EPS8L3;-0,241611367;4.117048376851044e-14;264;0
GART;SP1;0.24084246272417198;4.9794078971321005e-14;265;0
GART;PNPT1;0.24070600935615674;5.1499717740630475e-14;266;0
GART;ELMO2;-0,240555195;5.345162495349861e-14;267;0
GART;EED;0.24029973715213995;5.692483871209756e-14;268;0
GART;CCDC115;0.24019452555908632;5.841886228518268e-14;269;0
GART;OVGP1;-0,239911894;6.262547681380884e-14;270;0
GART;SLC25A1;0.23931440970008347;7.252074864624074e-14;271;0
GART;SCD;0.2387604917676851;8.305649313208911e-14;272;0
GART;DDX28;0.23865634405053374;8.519880986057855e-14;273;0
GART;MALSU1;0.23829602135181216;9.303737481469529e-14;274;0
GART;IDH3A;0.23793200649866864;1.0167386664599511e-13;275;0
GART;PTCD1;0.23731134770380563;1.182481082666842e-13;276;0
GART;TFB1M;0.23681468607878006;1.3339588967725897e-13;277;0
GART;MRPS26;0.23668931948182456;1.3751096069329864e-13;278;0
GART;KIRREL1;0.23632487366293814;1.5019391101271868e-13;279;0
GART;RAC1;-0,235660375;1.763388153785066e-13;280;0
GART;MDH2;0.2347509074706522;2.1947882005745828e-13;281;0
GART;MTRR;0.23453983062387096;2.308843746695974e-13;282;0
GART;AAGAB;0.23437347726356736;2.4028107518672883e-13;283;0
GART;MRPS18B;0.23423554182643858;2.4835614056211737e-13;284;0
GART;EBF1;0.2341208938326515;2.5526995147173733e-13;285;0
GART;RBBP4;0.23392614995671432;2.674490013889616e-13;286;0
GART;RAPH1;-0,233638657;2.8647662883616624e-13;287;0
GART;ZNF479;0.23346334708833574;2.9872445131985437e-13;288;0
GART;SMARCA5;0.23345232748890526;2.9951124791569107e-13;289;0
GART;EMC7;0,233339709;3.0766959869478206e-13;290;0
GART;MMGT1;0.23330867260273033;3.0995598372438835e-13;291;0
GART;ADAT3;0.23279597866362078;3.5022699109445336e-13;292;0
GART;MRPL15;0.2326113677349984;3.659492673319607e-13;293;0
GART;SLK;-0,232264071;3.974241499029387e-13;294;0
GART;FASTKD5;0.23171164021636742;4.530372440579346e-13;295;0
GART;BCAR1;-0,231687892;4.555917353543066e-13;296;0
GART;MED10;0.2313034163963228;4.98967096513304e-13;297;0
GART;MRPL2;0.2309881144515404;5.375381170048942e-13;298;0
GART;PARS2;0.23098797779647728;5.375554517070119e-13;299;0
GART;TSC2;0.23052287234015847;5.998432283429738e-13;300;0
GART;GET1;0.23050822995660525;6.019148750816115e-13;301;0
GART;HAO2;-0,230186724;6.492114970918056e-13;302;0
GART;MAU2;0.22986504931060905;7.001726697260555e-13;303;0
GART;USP22;0.2298114659287839;7.090342678916852e-13;304;0
GART;FAAP20;-0,229473807;7.674591851189809e-13;305;0
GART;CRKL;-0,22929356;8.005525683554966e-13;306;0
GART;POT1;0.22921654529464228;8.151153122647248e-13;307;0
GART;COX14;0.22913334714928335;8.311389407084481e-13;308;0
GART;PXN;-0,229009611;8.555423782480252e-13;309;0
GART;MRPS35;0.22892048399235934;8.735539561547829e-13;310;0
GART;PPP4C;0.22889934222831873;8.778806738467494e-13;311;0
GART;MRPL41;0.22855482751090603;9.514183828489143e-13;312;0
GART;MRPL3;0,227640294;1.1771650590451504e-12;313;0
GART;TAMALIN;-0,227537986;1.205470789658515e-12;314;0
GART;TAF13;0.22679403505450416;1.4323398234023247e-12;315;0
GART;SH3GL1;0.22663547337459572;1.485845380115351e-12;316;0
GART;TARS2;0.2262404080178447;1.6278190627758414e-12;317;0
GART;SLC25A28;-0,226136348;1.6673739749149208e-12;318;0
GART;MRPL14;0.2259639112174239;1.735001889907257e-12;319;0
GART;GPX8;-0,22595477;1.7386611724109282e-12;320;0
GART;RUNX1;0.22583950758975715;1.7854527256119305e-12;321;0
GART;ZFP36L1;-0,225784403;1.8082564106260213e-12;322;0
GART;MRPL46;0.22563605125951816;1.871075596088428e-12;323;0
GART;ERCC2;0.2252406079852199;2.0491531203435517e-12;324;0
GART;DOHH;0.22521115152032586;2.0630631997600156e-12;325;0
GART;CCNB1;-0,225188011;2.0740553673725743e-12;326;0
GART;COA3;0.22469143030425442;2.3242579480512877e-12;327;0
GART;MRPL18;0.2244408680010596;2.4614913756180714e-12;328;0
GART;CTBP1;0.2243693957984061;2.5020703921982997e-12;329;0
GART;IBA57;0.22418712688341455;2.608543807991739e-12;330;0
GART;CENPC;-0,224154083;2.62831627562057e-12;331;0
GART;KIAA1143;-0,224134686;2.6399907954184756e-12;332;0
GART;PPP1R2;-0,223917372;2.774309731552782e-12;333;0
GART;TRMT61A;0.22382120246454293;2.835865534908374e-12;334;0
GART;CDC42;-0,223727145;2.8973621693158957e-12;335;0
GART;NGRN;0.2236463595417619;2.951222045522453e-12;336;0
GART;COQ10B;0.22361078385914906;2.9752502148533474e-12;337;0
GART;ARHGAP35;0.2235450871262078;3.0201269036771965e-12;338;0
GART;CFL1;0.22312181372620282;3.325567081884663e-12;339;0
GART;ZNF592;0.22294389939498274;3.462798972403223e-12;340;0
GART;ROCK2;0.2227634376477764;3.6076553514477068e-12;341;0
GART;AK2;0.22247140234399237;3.854730622065215e-12;342;0
GART;NCLN;0.2220964213533758;4.1963839556264395e-12;343;0
GART;SRM;0.2220843114460937;4.207897777410033e-12;344;0
GART;FNDC3B;-0,2216356;4.6570237237601516e-12;345;0
GART;WDR26;-0,221486609;4.816280347157308e-12;346;0
GART;GATC;0.22102546315541147;5.343728845449493e-12;347;0
GART;RAD54L;-0,220941116;5.446139329089224e-12;348;0
GART;C19orf53;-0,220912538;5.481270509314533e-12;349;0
GART;ORC3;0.2204629817319414;6.064003759332963e-12;350;0
GART;PCNX3;-0,220393026;6.159973330196092e-12;351;0
GART;CFAP97D1;-0,220006364;6.7178402816027125e-12;352;0
GART;DNAJC11;0.21986436604270201;6.934880102829299e-12;353;0
GART;SCAP;0.2198540264424972;6.950949155496099e-12;354;0
GART;NDUFV2;0.21984899538369906;6.958781230483104e-12;355;0
GART;MRPS27;0.2198344728434405;6.981437586683465e-12;356;0
GART;GTPBP8;0.21964250756228285;7.287787648383733e-12;357;0
GART;CD79A;0.21960959872599256;7.3416099936835e-12;358;0
GART;SLC25A19;0.2195629398790987;7.418587583916144e-12;359;0
GART;SUZ12;0.21945963177601335;7.591845437411043e-12;360;0
GART;RHOQ;-0,219279898;7.902759433941004e-12;361;0
GART;WDR59;0.2192708784122605;7.918685204856257e-12;362;0
GART;PCSK9;-0,219161464;8.114405497200997e-12;363;0
GART;VPS16;0.2186955877581332;9.002081739421815e-12;364;0
GART;TXNL4B;0.21866820565697206;9.057112310497236e-12;365;0
GART;TTC7A;0.2186251546724139;9.144299140477521e-12;366;0
GART;PAX5;0.21857607746694618;9.244691908831695e-12;367;0
GART;TMEM177;-0,218229528;9.984932847040081e-12;368;0
GART;CZIB;-0,218094966;1.028772732068221e-11;369;0
GART;DPH6;0.21789761699989207;1.0748110285506965e-11;370;0
GART;PCYT1A;0.21786820851845334;1.0818418572990392e-11;371;0
GART;PKN2;-0,217860413;1.083713188735227e-11;372;0
GART;ZYG11B;-0,21780319;1.0975461466169825e-11;373;0
GART;YPEL5;-0,217503367;1.1728965858364764e-11;374;0
GART;TADA3;0.21736889606376872;1.2083131401035246e-11;375;0
GART;PPIL1;0.21719522716515768;1.2556042948237604e-11;376;0
GART;TMEM41B;0.21712730024712046;1.2745895719867591e-11;377;0
GART;SLC39A7;-0,216989427;1.3139916128972246e-11;378;0
GART;CCND3;0.21691037199718896;1.3371191732688833e-11;379;0
GART;PTP4A2;0.21678207826334608;1.3755011720508055e-11;380;0
GART;BLOC1S1;0.2166772053057707;1.407674785068683e-11;381;0
GART;EP300;0.2166173353342941;1.4263708381905288e-11;382;0
GART;MRPS23;0.2162411491463785;1.549525355519571e-11;383;0
GART;SLC35A3;-0,216190076;1.5670272123302946e-11;384;0
GART;ACSL4;0.21617453959666008;1.572389639125289e-11;385;0
GART;GCLM;0.21579523781225915;1.7090137937000375e-11;386;0
GART;DENND4A;0.21562610496884563;1.773614348203602e-11;387;0
GART;HMGB1;0.21537272202385943;1.874884496604758e-11;388;0
GART;KCTD5;0.21518667981120723;1.9528178058849772e-11;389;0
GART;MTCH2;0.21510243236437976;1.989142519138744e-11;390;0
GART;H2BC7;0.2146850208700587;2.1790865876790555e-11;391;0
GART;MRPL32;0.2145779897999434;2.2305794196799555e-11;392;0
GART;NMT1;0.21442283518945673;2.3073422944169948e-11;393;0
GART;MLLT1;0.21438306127321932;2.3274326217850012e-11;394;0
GART;WDR18;0.21427003406212955;2.3854620435694238e-11;395;0
GART;MRPS9;0.21424794383444387;2.396967476212997e-11;396;0
GART;BICRA;0.21421746448022447;2.4129313737633502e-11;397;0
GART;KCNIP3;-0,21421131;2.4161675112933138e-11;398;0
GART;LIMS1;-0,214188087;2.428416304253678e-11;399;0
GART;PFDN1;-0,214010449;2.5241415469593385e-11;400;0
GART;DNAI3;-0,213981614;2.540023917785773e-11;401;0
GART;MTPAP;0.21386749760951654;2.6038436039066677e-11;402;0
GART;SAMM50;0.21384042020319236;2.6192152078209763e-11;403;0
GART;GLRX5;0.21372164131591695;2.6876992737771058e-11;404;0
GART;YAP1;-0,213666659;2.7199896732019505e-11;405;0
GART;PCYT2;0,213620024;2.7476752553418414e-11;406;0
GART;MRPL4;0.21360458740092153;2.756899605715332e-11;407;0
GART;UXS1;0.21352341773496655;2.8059049770462578e-11;408;0
GART;AAK1;-0,213292669;2.949913663668689e-11;409;0
GART;TAOK1;0.21307197237540182;3.0943939085734696e-11;410;0
GART;NDUFA13;0.21297453500518435;3.160360966963588e-11;411;0
GART;WWTR1;-0,212964975;3.1669068368474154e-11;412;0
GART;TEFM;0.21255022493925874;3.464009001476019e-11;413;0
GART;PTCD3;0.21247356895033426;3.521826992251438e-11;414;0
GART;MTERF3;0.21241590366351754;3.565941591236587e-11;415;0
GART;RPL26L1;-0,212401842;3.576780805080358e-11;416;0
GART;TSSK3;-0,212357414;3.6112383893390815e-11;417;0
GART;GPX7;-0,212316087;3.643582298657661e-11;418;0
GART;EMC2;0.21200368651820709;3.897402278455261e-11;419;0
GART;SPPL3;0.2120008580356936;3.899777490052525e-11;420;0
GART;AP3D1;0.2118061376096362;4.0667383765166354e-11;421;0
GART;ITSN2;0.21172631001075576;4.137186019759684e-11;422;0
GART;BRK1;-0,211611359;4.240728796400618e-11;423;0
GART;PTPN14;0.2116069311472766;4.2447672272665755e-11;424;0
GART;GFM2;0.21140619813126985;4.431854550498687e-11;425;0
GART;BSND;-0,211008643;4.826458764911489e-11;426;0
GART;ZNF593;-0,21059022;5.278823085441458e-11;427;0
GART;ATP5PD;0.21043885901341436;5.45245269156121e-11;428;0
GART;ATP1A1;0.21031236161997394;5.6018290320515174e-11;429;0
